experience_years,customer_rating,trip_frequency,earning_history,on_time_arrival_rate,driving_behaviour_score,cancellation_rate,transaction_pattern_Digital,transaction_pattern_Mixed,gender_Male,gender_Other,region_Semi-Urban,region_Urban,age_group_26-35,age_group_36-45,age_group_46-60,age_group_60+
16,5.33,193,61559.18,95.59,85.53,-1.5,True,False,True,False,False,True,False,False,False,True
0,4.44,455,58132.39,82.58,79.37,3.77,False,False,True,False,False,True,True,False,False,False
7,4.944999999999999,209,52512.36,82.48,84.56,3.1399999999999997,True,False,True,False,False,True,True,False,False,False
7,4.705,50,27000.0,94.46,65.94,-2.42,False,False,True,False,True,False,False,True,False,False
10,5.25,163,60172.44,97.52,69.6,-0.9100000000000001,False,True,False,False,False,True,True,False,False,False
13,4.745,225,61227.32,97.88,72.1,-1.7699999999999996,False,True,True,False,True,False,False,False,False,False
9,3.9250000000000003,455,43870.0,92.18,89.72,-1.2400000000000002,True,False,True,False,False,True,False,False,False,False
14,4.76,81,100745.42,80.85,82.8,-4.359999999999999,False,False,True,False,False,True,False,True,False,False
6,4.760000000000001,198,54275.12,96.48,70.37,2.6900000000000004,False,True,True,False,True,False,False,True,False,False
6,4.83,442,57751.43,85.32,58.33,2.88,True,False,False,False,False,False,False,True,False,False
9,5.045,209,70403.13,87.37,94.84,-0.4900000000000002,False,True,True,False,False,True,True,False,False,False
3,4.345,255,89725.34,89.71,72.4,4.81,True,False,True,False,False,True,False,False,True,False
17,5.425,286,65912.70999999999,92.42,86.69,-2.05,False,True,True,False,False,True,False,True,False,False
9,5.114999999999999,467,53272.68,94.89,72.65,0.7800000000000002,True,False,False,False,False,False,False,False,True,False
18,5.0,104,81617.5,85.92,81.11,-5.359999999999999,True,False,False,False,False,False,False,False,True,False
13,4.545,309,67238.62,90.78,71.74,1.8399999999999999,False,False,False,False,False,True,False,False,True,False
12,5.3,248,39657.72,86.11,71.81,-1.3200000000000003,True,False,True,False,False,True,True,False,False,False
14,5.14,78,83894.04,88.18,92.41,-0.71,False,False,True,False,True,False,True,False,False,False
15,4.675,362,77087.06,85.07,80.04,-2.24,True,False,False,False,False,True,True,False,False,False
1,5.025,462,58207.29,85.32,76.03,4.4,True,False,True,False,True,False,False,True,False,False
3,4.665,76,40960.9,88.63,63.09,4.71,False,True,False,False,True,False,False,False,False,False
20,5.5,412,71541.58,84.3,76.46,-6.640000000000001,True,False,True,False,False,True,False,True,False,False
17,4.585,152,76776.70999999999,97.85,86.3,-3.2,True,False,True,False,False,True,True,False,False,False
16,4.82,178,71928.59,92.76,79.22,-3.4299999999999997,True,False,True,False,False,True,False,False,True,False
9,5.225,277,68487.23999999999,92.06,75.89,-0.9100000000000001,True,False,False,False,False,True,False,True,False,False
20,4.73,265,65124.43,89.53,74.3,-3.8499999999999996,False,False,False,False,False,True,True,False,False,False
8,4.6000000000000005,141,76458.89,88.98,73.72,2.2699999999999996,True,False,True,False,True,False,False,True,False,False
14,3.75,239,53064.85,84.79,63.98,-0.45999999999999996,True,False,True,False,False,False,False,True,False,False
11,4.9350000000000005,348,72568.3,92.43,89.52,3.039999999999999,True,False,True,False,False,True,False,True,False,False
20,5.46,265,84942.35,91.02,66.91,-4.82,False,False,False,False,True,False,False,False,True,False
8,4.33,496,72881.85,99.6,73.21,-1.4500000000000002,False,False,True,False,False,True,False,False,True,False
13,5.005,312,45776.85,92.54,69.91,-1.4699999999999998,False,False,True,False,False,False,True,False,False,False
12,4.58,225,87553.84,91.34,53.09,-3.16,False,False,False,False,True,False,False,True,False,False
5,4.025,157,52885.81,80.67,80.12,-0.6799999999999999,False,False,True,False,False,True,False,True,False,False
18,4.82,235,68992.08,86.89,77.09,-4.67,True,False,False,True,False,True,False,False,False,False
3,4.345,94,59853.94,97.54,68.64,3.55,False,False,False,False,True,False,False,False,False,True
19,5.0249999999999995,279,76474.79000000001,87.14,73.8,-8.65,True,False,False,False,True,False,True,False,False,False
16,4.78,307,52872.6,95.91,100.0,-4.29,False,True,True,False,False,True,False,True,False,False
18,5.45,494,69753.92,86.73,76.1,-6.29,True,False,True,False,False,False,True,False,False,False
2,4.33,391,82621.7,92.65,67.15,4.84,True,False,True,False,False,False,True,False,False,False
13,4.775,420,111212.84,99.05,75.79,-0.7400000000000002,False,False,False,False,False,False,True,False,False,False
16,5.0,487,89603.66,89.05,82.76,-0.34999999999999964,False,True,True,False,True,False,False,False,True,False
12,4.78,451,50136.24,85.12,65.04,4.0,False,True,True,False,False,True,True,False,False,False
8,4.49,354,51706.37,87.82,75.21,-0.6499999999999999,True,False,True,False,True,False,False,True,False,False
0,4.52,335,39557.14,85.57,66.79,4.46,False,False,True,False,False,True,False,True,False,False
16,5.11,258,47772.7,84.24,67.65,-4.609999999999999,False,False,True,False,False,True,True,False,False,False
15,5.235,150,54360.59,97.37,79.49,-7.13,True,False,True,False,False,True,False,True,False,False
17,4.075,404,58872.08,92.47,83.0,-2.33,False,True,True,False,True,False,False,True,False,False
1,4.7250000000000005,407,54473.4,85.85,83.2,3.38,False,False,True,False,False,True,True,False,False,False
13,4.555000000000001,270,67343.84,95.58,72.04,1.38,False,False,True,False,True,False,True,False,False,False
16,5.36,129,65532.97,88.05,79.14,0.16999999999999993,False,False,False,False,False,True,False,True,False,False
2,4.92,134,54488.48,86.85,78.48,3.7300000000000004,False,False,True,False,False,True,False,True,False,False
1,4.8950000000000005,54,34019.32,92.68,100.0,3.84,False,True,True,False,False,True,True,False,False,False
7,4.444999999999999,336,62134.73,76.33,75.62,-0.08999999999999986,False,True,False,False,False,True,False,True,False,False
1,3.965,171,29790.58,89.42,97.48,4.29,False,False,True,False,False,True,False,False,True,False
1,5.025,62,55068.11,90.6,90.24,2.56,False,True,True,False,False,True,False,False,False,True
8,5.17,65,108000.0,86.14,89.33,5.109999999999999,True,False,True,False,False,False,True,False,False,False
19,4.175,312,66040.61,81.45,94.0,-4.52,False,False,True,False,False,True,False,False,True,False
20,5.5,437,91594.51,93.95,90.7,-5.25,False,False,True,False,True,False,False,True,False,False
5,4.765,361,51578.93,86.24,87.67,-0.5900000000000001,False,False,False,False,False,True,False,False,False,False
11,4.825,384,70435.16,99.56,97.38,0.4299999999999997,True,False,False,False,False,False,False,False,False,False
8,4.37,55,56049.57,90.13,61.47,-0.94,True,False,False,False,False,False,False,False,True,False
6,5.0600000000000005,228,60260.88,94.33,89.41,5.880000000000001,False,False,True,False,False,False,True,False,False,False
11,4.595000000000001,75,64908.75,95.54,69.86,-3.47,True,False,True,False,False,True,False,False,False,True
4,4.409999999999999,89,65427.71,87.53,80.11,1.88,False,True,True,False,False,True,True,False,False,False
15,4.025,286,75961.26000000001,86.28,99.12,-1.4500000000000002,False,False,True,False,True,False,False,False,True,False
4,4.3,133,69056.45999999999,89.74,84.93,4.2,False,False,False,False,False,True,False,False,True,False
11,4.375,145,64730.32,100.0,74.96,-1.67,False,False,True,False,False,True,False,False,True,False
19,4.145,432,92757.86,96.03,93.19,-6.13,True,False,True,False,True,False,False,False,True,False
8,5.2,198,55475.81,95.26,97.37,-0.29000000000000004,True,False,False,False,False,True,True,False,False,False
6,4.6000000000000005,457,46495.03,96.73,65.1,4.24,False,True,True,False,False,True,False,False,True,False
18,4.38,494,86621.61,86.92,89.54,-3.83,True,False,False,False,False,True,False,True,False,False
19,4.585,310,75003.89,93.78,56.63,-4.33,False,False,True,False,False,False,False,False,True,False
10,4.52,286,59964.04,99.0,91.69,2.88,True,False,True,False,True,False,False,True,False,False
20,4.76,201,40000.0,84.37,90.75,-5.46,False,True,False,False,False,True,False,False,True,False
11,5.095000000000001,425,49128.37,93.01,84.91,-1.0700000000000003,False,True,True,False,False,True,True,False,False,False
2,4.4399999999999995,336,65163.21,89.23,60.43,2.55,True,False,True,False,True,False,False,False,True,False
16,4.94,286,45997.490000000005,85.96,70.09,-3.83,True,False,True,False,False,True,True,False,False,False
6,4.54,251,75773.11,87.19,78.81,0.04999999999999982,True,False,True,False,True,False,False,True,False,False
9,5.194999999999999,233,49992.85,88.68,87.53,0.7400000000000002,False,False,True,False,False,False,True,False,False,False
14,5.35,287,40615.11,87.48,78.62,-2.01,True,False,True,False,False,True,True,False,False,False
1,4.4750000000000005,455,40592.15,94.26,83.49,3.38,False,False,True,False,False,False,False,False,False,False
12,4.42,204,62754.28,85.43,56.28,-2.4,True,False,True,False,False,True,True,False,False,False
3,4.535,266,23000.0,94.98,100.0,4.3,False,False,True,False,True,False,False,True,False,False
17,3.6849999999999996,304,60719.65,91.27,73.35,-1.5700000000000003,False,False,True,False,True,False,False,True,False,False
0,4.63,90,64706.79,93.0,97.19,5.49,False,False,True,False,True,False,False,False,False,False
1,3.985,152,46665.93,84.38,66.29,3.07,True,False,True,False,True,False,False,False,False,True
1,4.4350000000000005,483,59548.83,98.6,80.33,7.0,False,True,True,False,False,False,True,False,False,False
3,4.765000000000001,213,47888.88,88.14,69.78,6.06,True,False,False,False,False,True,True,False,False,False
2,4.319999999999999,294,52491.53,96.86,77.08,1.3399999999999999,True,False,False,False,True,False,False,False,False,False
16,4.720000000000001,160,91919.35,93.18,74.52,-2.7300000000000004,True,False,True,False,False,True,True,False,False,False
13,4.925,277,76000.92,86.98,69.45,0.04999999999999982,False,False,True,False,False,True,False,False,False,False
1,4.305000000000001,142,77014.55,81.64,87.82,4.77,True,False,False,False,True,False,False,False,True,False
15,5.245,491,71607.73000000001,86.1,96.93,-2.33,False,True,True,False,False,True,True,False,False,False
10,5.06,111,42108.740000000005,87.47,71.61,0.3899999999999997,True,False,True,False,True,False,False,False,False,False
12,5.03,349,50416.63,99.68,80.55,0.7800000000000002,True,False,True,False,False,True,False,True,False,False
0,4.25,137,63205.97,88.54,87.7,5.44,True,False,True,False,False,True,True,False,False,False
1,4.755000000000001,438,81611.03,78.77,87.17,3.23,False,True,True,False,True,False,False,True,False,False
1,4.2250000000000005,332,49749.14,88.79,90.93,2.65,False,True,True,False,True,False,True,False,False,False
20,4.97,412,52878.05,96.17,71.5,-3.46,False,True,False,False,True,False,True,False,False,False
4,3.5500000000000003,161,59331.56,92.91,93.38,-0.15999999999999992,True,False,True,False,True,False,True,False,False,False
3,5.035,397,54138.79,88.21,58.34,2.12,True,False,True,False,False,True,False,False,True,False
11,5.275,92,52299.47,90.39,82.7,-4.53,False,False,True,False,True,False,False,True,False,False
2,4.64,403,22000.0,88.99,62.87,1.2200000000000002,True,False,False,False,True,False,True,False,False,False
19,4.345,120,66588.15,89.86,62.35,-4.06,False,False,False,False,False,False,True,False,False,False
9,4.635,378,49011.21,87.79,74.44,2.1500000000000004,False,True,True,False,False,True,True,False,False,False
19,5.005,422,54758.19,87.77,68.43,-4.28,False,False,True,False,False,True,False,False,True,False
17,4.935,229,62202.8,91.58,95.03,-2.13,False,True,True,False,True,False,True,False,False,False
20,5.5,488,58971.42,93.56,81.86,-5.68,True,False,False,False,True,False,False,False,False,True
20,4.9,481,57485.49,91.42,78.4,-3.6500000000000004,False,True,True,False,False,True,False,True,False,False
20,4.77,108,71690.26999999999,92.56,59.26,-8.02,False,True,True,False,True,False,True,False,False,False
9,4.795,360,52859.92,89.75,75.55,0.3200000000000003,False,False,True,False,False,True,False,False,True,False
0,4.44,445,25700.19,90.14,98.93,5.04,False,False,True,False,True,False,False,True,False,False
5,4.325,402,42533.89,87.85,57.19,-0.10999999999999988,True,False,False,True,True,False,False,False,False,True
10,4.05,313,84544.11,85.1,86.05,-1.19,True,False,True,False,True,False,False,True,False,False
1,4.815,373,35499.01,85.3,73.37,3.75,False,False,False,False,False,True,True,False,False,False
6,4.300000000000001,467,61248.97,92.41,72.04,-1.43,False,True,True,False,False,True,False,True,False,False
19,4.574999999999999,147,59591.84,90.63,81.07,-0.11999999999999922,True,False,True,False,True,False,False,False,True,False
20,4.68,240,62260.32,94.4,89.76,-6.82,True,False,True,False,False,True,True,False,False,False
20,4.42,286,81077.75,90.19,80.52,-8.11,False,False,False,False,False,False,True,False,False,False
20,5.26,96,65169.11,91.01,93.76,-1.58,False,False,False,False,False,True,True,False,False,False
17,5.135,346,62496.28,97.38,77.54,-4.62,True,False,True,False,False,True,True,False,False,False
20,5.08,386,68196.01999999999,87.2,89.37,-5.66,False,False,False,False,False,True,True,False,False,False
18,5.23,139,53647.44,85.15,67.45,-2.8899999999999997,False,False,True,False,False,False,False,True,False,False
3,4.745,460,33664.28,84.58,74.35,4.08,True,False,True,False,False,False,True,False,False,False
12,5.04,344,76459.61,86.56,87.31,4.199999999999999,False,False,True,False,False,True,False,False,False,False
17,5.425,370,54725.84,89.81,89.29,-1.7400000000000002,False,False,False,False,False,False,False,False,False,False
19,5.364999999999999,148,84716.65,83.2,85.47,-9.32,False,True,True,False,False,True,False,False,False,True
12,4.87,290,42730.740000000005,97.7,74.28,-0.96,False,False,True,False,False,False,False,True,False,False
18,4.58,108,77031.31,96.97,86.26,-5.26,True,False,True,False,False,True,False,False,False,False
16,4.26,329,51657.91,86.88,77.77,0.4800000000000004,True,False,True,False,False,False,False,False,True,False
0,3.8,117,47908.22,80.4,96.92,5.19,False,False,True,False,False,False,False,True,False,False
5,5.005,74,56224.83,89.75,100.0,-0.6000000000000001,True,False,True,False,False,False,False,True,False,False
18,4.73,228,48769.85,97.31,75.51,-5.7,False,True,True,False,False,True,True,False,False,False
19,5.005,185,64143.41,92.57,84.69,-3.09,False,False,True,False,True,False,True,False,False,False
0,4.12,488,28077.46,92.8,80.56,6.33,False,False,True,False,False,False,False,False,True,False
7,5.175,345,42925.13,93.4,67.01,-0.6499999999999999,False,False,True,False,False,True,False,False,False,False
16,4.18,308,56100.38,92.82,94.47,-7.98,False,True,True,False,False,True,False,True,False,False
20,5.06,387,63261.35,93.45,75.4,-6.4,True,False,False,False,False,True,False,True,False,False
14,4.71,327,60294.63,89.66,78.69,-2.9299999999999997,False,True,True,False,False,True,False,False,True,False
17,4.935,64,64646.22,94.75,92.95,-4.720000000000001,True,False,True,False,False,False,False,True,False,False
6,4.5200000000000005,291,50893.35,84.78,80.94,-0.7999999999999998,False,False,True,False,False,False,False,True,False,False
15,4.515,72,35000.0,92.3,92.54,-2.24,False,True,True,False,False,True,True,False,False,False
6,4.2,251,81424.7,87.95,66.95,3.13,False,True,True,False,False,False,False,True,False,False
