driver_id,experience_years,customer_rating,trip_frequency,earning_history,on_time_arrival_rate,driving_behaviour_score,transaction_pattern,cancellation_rate,gender,region,age_group,nova_score
D08539,0,4.67,350,36819.8,84.95,72.81,Digital,2.28,Male,Urban,26-35,163.62
D08540,1,5.025,239,68443.54,89.65,78.93,Mixed,6.17,Male,Semi-Urban,46-60,177.58
D08541,14,4.24,88,55301.77,85.8,68.96,Cash,-0.08000000000000007,Male,Urban,46-60,146.56
D08542,9,5.225,87,55778.75,91.29,73.56,Digital,-1.0099999999999998,Female,Urban,26-35,172.78
D08543,17,4.635,420,61659.65,86.25,92.76,Cash,-0.08000000000000007,Male,Rural,26-35,174.94
D08544,13,4.335,365,77296.51999999999,92.16,80.62,Cash,-1.9900000000000002,Female,Rural,46-60,168.22
D08545,16,5.3100000000000005,281,63535.57,89.0,77.08,Mixed,-5.88,Male,Semi-Urban,26-35,184.79
D08546,12,4.359999999999999,442,32000.0,92.76,74.25,Digital,1.9900000000000002,Male,Rural,18-25,159.73
D08547,0,5.0,324,59010.13,83.75,68.36,Cash,7.7,Male,Semi-Urban,36-45,175.53
D08548,4,3.73,203,59087.7,92.8,74.73,Cash,4.76,Male,Urban,26-35,141.27
D08549,12,4.5,208,43017.2,92.17,87.83,Cash,-0.2599999999999998,Female,Urban,60+,158.57
D08550,13,5.175,206,83786.03,98.71,68.06,Digital,-1.7400000000000002,Male,Rural,26-35,183.58
D08551,2,4.819999999999999,76,47942.77,89.38,76.7,Digital,2.75,Male,Urban,26-35,160.44
D08552,14,3.8000000000000003,239,55013.68,87.53,72.89,Mixed,0.40000000000000036,Male,Semi-Urban,36-45,142.38
D08553,18,4.680000000000001,277,87244.3,90.0,85.2,Mixed,-5.27,Male,Urban,60+,176.17
D08554,16,4.21,124,57481.63,95.25,86.95,Digital,2.3900000000000006,Male,Urban,36-45,151.91
D08555,2,4.609999999999999,237,56547.67,86.22,87.05,Digital,4.49,Male,Urban,46-60,164.86
D08556,15,4.895,176,78436.79000000001,84.68,84.24,Digital,-3.1799999999999997,Female,Urban,18-25,174.36
D08557,13,4.7250000000000005,69,33773.86,88.57,87.22,Cash,0.05999999999999961,Male,Urban,26-35,155.7
D08558,11,4.735,93,89583.0,89.16,95.94,Digital,-2.7,Male,Urban,26-35,172.26
D08559,11,4.335,498,66232.89,95.63,94.12,Digital,1.21,Male,Urban,36-45,173.32
D08560,10,4.46,188,73385.95999999999,90.41,86.25,Cash,-1.15,Male,Urban,26-35,163.87
D08561,16,5.33,243,62357.86,86.44,97.83,Digital,-5.09,Male,Urban,26-35,186.2
D08562,7,4.475,412,45366.65,95.66,67.0,Digital,1.7999999999999998,Male,Semi-Urban,46-60,164.1
D08563,16,4.67,410,49332.7,82.97,92.66,Cash,-2.55,Female,Semi-Urban,36-45,171.83
D08564,20,5.46,401,66997.34,95.5,84.08,Mixed,-2.6500000000000004,Male,Urban,26-35,196.23
D08565,19,4.505,412,55540.37,100.0,75.98,Cash,-6.84,Male,Urban,36-45,169.39
D08566,10,5.25,186,41141.05,95.13,83.12,Digital,0.3099999999999996,Male,Urban,26-35,175.71
D08567,1,5.025,218,64254.58,93.83,63.45,Mixed,5.67,Male,Semi-Urban,60+,174.0
D08568,9,4.3149999999999995,214,75909.95,98.25,50.86,Digital,-2.06,Female,Semi-Urban,26-35,157.78
D08569,9,5.095,60,41330.79,88.84,65.25,Digital,-1.4,Female,Urban,36-45,163.22
D08570,10,3.89,198,68826.45,92.62,78.74,Digital,2.16,Male,Urban,26-35,148.08
D08571,5,4.665,64,66955.68,78.03,89.26,Cash,3.3200000000000003,Male,Urban,36-45,161.02
D08572,3,4.175,469,84158.4,83.92,70.29,Digital,2.36,Female,Semi-Urban,26-35,167.31
D08573,11,4.9750000000000005,279,82800.07,80.61,90.22,Digital,-1.4699999999999998,Male,Urban,26-35,181.86
D08574,10,4.88,283,37072.96,90.67,84.23,Cash,-0.8399999999999999,Male,Urban,36-45,168.82
D08575,12,4.6899999999999995,262,74477.26999999999,97.9,90.64,Digital,-3.4,Male,Rural,46-60,174.63
D08576,4,4.159999999999999,417,62514.65,81.74,99.33,Cash,3.8,Male,Rural,26-35,163.47
D08577,5,4.995,269,45363.35,89.48,78.49,Digital,-2.33,Male,Urban,26-35,172.17
D08578,0,4.49,479,48342.22,90.11,76.49,Digital,2.65,Male,Urban,36-45,168.49
D08579,5,4.345,245,51885.2,90.2,79.85,Digital,3.38,Male,Rural,18-25,156.9
D08580,17,4.715,105,57007.87,82.16,77.69,Mixed,-0.7199999999999998,Female,Rural,18-25,160.3
D08581,8,4.66,251,37615.06,87.92,76.91,Digital,0.75,Male,Urban,36-45,160.67
D08582,14,4.81,292,76375.36,87.3,88.47,Digital,0.6200000000000001,Male,Urban,36-45,177.39
D08583,7,4.795,441,87514.05,90.73,87.26,Digital,0.029999999999999805,Male,Rural,26-35,186.09
D08584,18,5.33,160,58322.67,90.1,64.34,Mixed,-6.65,Female,Rural,26-35,177.4
D08585,15,5.295,484,46162.880000000005,98.61,77.53,Digital,-1.37,Male,Urban,36-45,189.7
D08586,5,4.535,243,39300.94,82.32,73.81,Digital,4.18,Male,Urban,46-60,156.34
D08587,5,4.795,305,74210.99,90.36,81.37,Mixed,3.0,Male,Rural,36-45,176.39
D08588,2,4.47,419,38354.53,89.2,73.38,Digital,4.36,Male,Urban,36-45,162.49
D08589,9,5.215,265,63154.19,85.79,92.44,Mixed,-0.3099999999999996,Female,Rural,26-35,183.5
D08590,0,4.45,188,61705.95,91.91,70.02,Cash,4.1,Male,Semi-Urban,26-35,158.49
D08591,13,4.875,70,60815.24,89.32,60.56,Mixed,-4.25,Male,Rural,36-45,162.36
D08592,3,4.565,68,54783.83,85.05,77.98,Digital,0.8300000000000001,Male,Urban,26-35,155.0
D08593,11,4.955,185,52226.09,84.45,72.04,Cash,-2.46,Male,Rural,26-35,167.81
D08594,5,4.875,429,41881.07,100.0,100.0,Mixed,2.8499999999999996,Female,Urban,26-35,179.51
D08595,10,5.25,211,57100.72,100.0,82.61,Cash,-2.64,Male,Rural,26-35,181.36
D08596,11,5.255000000000001,394,75221.41,87.57,87.8,Digital,2.76,Female,Semi-Urban,18-25,192.25
D08597,9,4.744999999999999,332,57365.65,85.56,71.24,Digital,0.6299999999999999,Male,Rural,26-35,169.77
D08598,17,4.905,215,61333.41,94.96,66.53,Digital,-3.83,Male,Semi-Urban,18-25,170.78
D08599,6,4.5600000000000005,150,68056.05,89.36,98.33,Digital,0.3700000000000001,Male,Urban,26-35,165.17
D08600,6,5.050000000000001,290,67744.23000000001,88.77,70.16,Digital,0.7400000000000002,Male,Semi-Urban,46-60,178.63
D08601,10,4.85,100,75855.47,88.89,71.88,Digital,1.12,Female,Urban,26-35,168.33
D08602,3,5.075,215,72155.83,87.89,81.19,Digital,2.84,Female,Urban,26-35,178.88
D08603,19,4.944999999999999,329,68240.15,91.65,88.55,Digital,-7.85,Male,Urban,46-60,180.88
D08604,0,5.0,187,84417.38,88.27,67.55,Mixed,3.69,Male,Urban,46-60,176.96
D08605,12,5.3,314,32000.0,91.64,68.79,Digital,-1.21,Male,Urban,60+,177.12
D08606,17,5.425,464,84178.56,90.67,67.88,Digital,-6.5,Female,Semi-Urban,26-35,199.01
D08607,8,4.57,199,43004.41,89.17,74.89,Mixed,1.9100000000000001,Male,Urban,36-45,157.57
D08608,8,4.67,54,61287.28,93.6,67.4,Mixed,3.0199999999999996,Female,Semi-Urban,18-25,158.38
D08609,8,4.640000000000001,254,63431.43,94.37,81.72,Cash,0.6200000000000001,Female,Semi-Urban,26-35,168.43
D08610,9,5.225,183,69831.2,90.68,88.96,Mixed,-0.2599999999999998,Male,Rural,26-35,182.35
D08611,1,4.345000000000001,102,56118.67,90.27,65.0,Digital,6.18,Male,Urban,46-60,150.03
D08612,5,4.395,404,43246.25,82.25,76.67,Mixed,3.95,Female,Semi-Urban,26-35,160.68
D08613,14,5.13,259,77739.76999999999,87.03,64.59,Cash,1.0299999999999994,Male,Rural,60+,180.79
D08614,2,4.0200000000000005,453,22000.0,83.3,88.36,Digital,4.94,Male,Semi-Urban,18-25,149.87
D08615,10,5.06,308,67476.84,88.98,83.28,Digital,-1.6400000000000001,Male,Semi-Urban,46-60,181.53
D08616,5,4.165,294,64299.8,94.45,81.32,Digital,2.6900000000000004,Male,Rural,46-60,158.33
D08617,2,4.39,263,44206.45,90.79,65.84,Mixed,4.17,Male,Rural,26-35,154.82
D08618,10,5.21,494,37566.9,96.52,90.94,Cash,1.5700000000000003,Male,Semi-Urban,18-25,187.52
D08619,14,4.63,291,42266.72,95.7,71.9,Mixed,-2.3899999999999997,Male,Rural,26-35,163.1
D08620,12,4.92,296,33628.84,91.55,66.88,Digital,-2.66,Male,Semi-Urban,18-25,167.01
D08621,19,5.455,116,104059.6,86.41,72.65,Digital,-6.25,Male,Rural,46-60,190.89
D08622,9,4.265,204,29000.0,92.16,77.06,Cash,2.41,Female,Urban,26-35,147.42
D08623,5,4.695,436,82490.08,89.06,76.81,Digital,0.41000000000000014,Female,Semi-Urban,36-45,180.32
D08624,14,5.109999999999999,287,41946.240000000005,95.8,77.74,Digital,-2.88,Female,Semi-Urban,18-25,175.75
D08625,17,4.355,138,64389.35,92.8,86.38,Cash,0.4499999999999993,Male,Urban,36-45,157.37
D08626,17,4.505,123,63185.46,96.14,84.85,Digital,-2.9299999999999997,Female,Semi-Urban,36-45,160.49
D08627,6,5.15,431,54249.66,95.28,84.61,Digital,1.6600000000000001,Male,Rural,26-35,186.54
D08628,14,4.39,144,52307.17,84.4,87.75,Digital,-2.96,Female,Urban,46-60,154.41
D08629,17,4.785,124,60939.47,93.65,85.4,Mixed,-1.13,Male,Urban,26-35,166.68
D08630,17,4.115,379,83224.67,94.59,85.44,Digital,-2.7199999999999998,Female,Semi-Urban,26-35,165.85
D08631,19,4.665,322,69411.45,95.17,93.22,Digital,-6.77,Male,Urban,26-35,175.12
D08632,8,5.01,232,44474.16,89.21,82.31,Digital,3.54,Male,Urban,46-60,171.38
D08633,1,4.905,251,28566.2,87.13,86.38,Digital,5.68,Male,Urban,36-45,165.83
D08634,7,4.995,286,38304.68,92.06,79.29,Cash,1.2800000000000002,Male,Urban,36-45,171.59
D08635,19,4.965,473,51889.22,98.98,82.9,Cash,-7.15,Female,Urban,36-45,183.3
D08636,1,4.095000000000001,89,68079.65,84.81,78.73,Cash,5.72,Male,Urban,36-45,147.49
D08637,10,4.92,451,65981.70999999999,98.23,88.01,Mixed,-4.54,Male,Semi-Urban,26-35,185.47
D08638,6,4.470000000000001,129,82964.91,88.5,65.64,Cash,4.0,Male,Urban,60+,160.77
D08639,5,3.985,98,26469.0,85.77,85.83,Digital,-0.029999999999999805,Female,Urban,36-45,135.9
D08640,9,4.734999999999999,287,48427.95,80.13,92.75,Digital,1.0899999999999999,Male,Urban,46-60,167.89
D08641,4,5.1,222,62780.56,92.02,83.25,Digital,1.4300000000000002,Female,Rural,46-60,178.37
D08642,10,5.19,311,84637.57,84.21,89.47,Digital,-0.17999999999999972,Male,Urban,26-35,189.4
D08643,0,4.97,98,37026.41,83.07,73.7,Mixed,4.88,Other,Urban,46-60,160.94
D08644,1,4.6450000000000005,112,60621.26,87.18,66.61,Cash,4.57,Male,Urban,18-25,158.83
D08645,0,4.13,359,55653.6,87.9,67.45,Cash,7.55,Male,Rural,26-35,154.83
D08646,18,5.180000000000001,322,72783.98000000001,97.08,84.83,Cash,-1.8399999999999999,Male,Urban,46-60,187.86
D08647,1,4.585,386,44132.74,92.94,91.06,Digital,8.34,Male,Semi-Urban,46-60,168.7
D08648,20,4.9,422,86049.04,100.0,77.74,Cash,-3.88,Female,Rural,18-25,187.55
D08649,19,5.244999999999999,55,52421.95,95.82,68.12,Digital,-6.12,Male,Urban,46-60,171.02
D08650,20,5.18,87,58958.3,88.51,76.25,Cash,-5.16,Male,Urban,46-60,172.43
D08651,3,4.325,249,39337.39,86.56,85.78,Cash,1.98,Male,Semi-Urban,36-45,153.77
D08652,11,4.505000000000001,377,47288.04,89.44,74.07,Cash,0.28000000000000025,Female,Urban,18-25,164.05
D08653,19,4.515,189,71105.89,81.88,63.11,Cash,-5.76,Female,Urban,46-60,159.96
D08654,17,5.0249999999999995,100,69274.51999999999,86.9,86.86,Digital,-3.1100000000000003,Male,Urban,36-45,173.01
D08655,0,4.86,193,50415.95,95.97,81.31,Cash,5.73,Male,Rural,26-35,168.42
D08656,0,4.26,289,59152.34,88.57,84.57,Digital,5.25,Male,Urban,26-35,158.82
D08657,13,4.3950000000000005,312,78556.78,82.84,65.07,Digital,-0.33000000000000007,Male,Urban,36-45,164.18
D08658,3,4.775,391,54979.06,82.37,65.66,Cash,-0.42999999999999994,Male,Urban,26-35,170.96
D08659,4,5.1,397,52767.1,80.68,99.09,Cash,2.0700000000000003,Male,Semi-Urban,18-25,183.54
D08660,10,5.25,190,51214.19,83.87,72.5,Digital,-0.8300000000000001,Male,Semi-Urban,36-45,175.11
D08661,12,5.3,334,34246.15,89.39,77.82,Digital,1.2199999999999998,Male,Urban,36-45,179.5
D08662,15,4.855,71,60879.19,82.55,69.43,Mixed,-2.87,Male,Semi-Urban,36-45,162.23
D08663,12,4.4399999999999995,103,73908.37,82.86,85.77,Digital,1.75,Female,Rural,18-25,158.89
D08664,1,4.765000000000001,208,39994.82,91.02,73.58,Cash,4.23,Female,Rural,26-35,162.13
D08665,15,4.845,232,61913.79,86.35,64.78,Cash,-3.91,Male,Semi-Urban,18-25,168.55
D08666,5,4.545,186,55072.72,85.35,84.83,Digital,3.05,Female,Urban,36-45,160.36
D08667,13,5.325,234,78064.97,88.2,69.66,Cash,-2.25,Female,Urban,46-60,185.68
D08668,0,5.0,58,46852.88,99.03,79.24,Mixed,4.74,Female,Semi-Urban,46-60,165.77
D08669,16,5.15,323,77836.09,89.32,87.05,Digital,-1.0899999999999999,Male,Semi-Urban,36-45,187.58
D08670,10,4.71,281,66019.45999999999,92.33,86.68,Digital,0.5300000000000002,Female,Rural,36-45,172.35
D08671,18,4.95,426,77701.69,89.59,97.43,Cash,-3.9400000000000004,Male,Semi-Urban,46-60,188.27
D08672,2,3.9299999999999997,357,51603.09,87.91,58.54,Digital,7.140000000000001,Female,Semi-Urban,26-35,147.4
D08673,10,5.17,98,63546.18,94.03,75.73,Mixed,-2.12,Male,Urban,26-35,174.52
D08674,4,5.1,64,77653.13,85.26,72.7,Digital,3.4699999999999998,Male,Rural,46-60,173.17
D08675,16,4.590000000000001,258,75324.65,76.98,80.86,Digital,-2.9400000000000004,Male,Semi-Urban,36-45,167.58
D08676,6,4.4,62,51134.93,79.03,91.39,Digital,-0.4500000000000002,Male,Rural,36-45,150.83
D08677,9,5.114999999999999,463,62177.91,83.06,78.95,Digital,2.12,Male,Semi-Urban,46-60,186.24
D08678,10,4.62,405,45171.06,91.4,87.88,Cash,0.20000000000000018,Male,Urban,18-25,169.88
D08679,2,5.0,332,55632.32,89.58,79.76,Digital,5.53,Male,Urban,36-45,177.59
D08680,19,4.665,385,51301.39,86.91,80.78,Digital,-5.529999999999999,Female,Urban,18-25,170.0
D08681,9,4.6049999999999995,417,62313.73,96.25,91.22,Digital,-1.9900000000000002,Male,Rural,36-45,175.5
D08682,9,4.935,233,57988.3,88.4,94.1,Cash,-2.85,Male,Rural,26-35,174.57
D08683,13,4.695,247,67689.93,86.99,73.39,Digital,-0.40000000000000036,Female,Urban,26-35,168.23
D08684,11,4.625,202,72135.69,100.0,97.99,Cash,1.9400000000000004,Male,Semi-Urban,18-25,171.44
D08685,14,4.6899999999999995,213,75490.01999999999,83.61,75.43,Mixed,0.3799999999999999,Male,Semi-Urban,26-35,168.5
D08686,9,5.005,471,38624.95,96.89,76.67,Digital,2.2300000000000004,Female,Urban,36-45,179.66
D08687,9,5.114999999999999,403,58150.04,86.47,83.2,Digital,2.7199999999999998,Female,Urban,26-35,183.98
D08688,18,5.15,237,69060.41,87.22,75.88,Mixed,-3.54,Male,Urban,36-45,179.96
D08689,0,4.22,340,38388.22,99.82,70.11,Mixed,5.53,Male,Urban,26-35,154.19
D08690,9,5.225,449,49039.99,100.0,100.0,Digital,1.0099999999999998,Male,Semi-Urban,26-35,190.84
D08691,1,4.625,250,41187.8,85.44,71.98,Digital,3.0,Male,Semi-Urban,36-45,159.53
D08692,16,5.32,141,78272.07,86.16,75.18,Digital,-4.0,Male,Semi-Urban,36-45,182.41
D08693,6,4.13,242,61066.72,87.55,84.86,Digital,4.98,Female,Urban,46-60,154.06
D08694,6,5.12,183,61351.0,97.87,65.63,Digital,0.3999999999999999,Male,Urban,36-45,175.18
D08695,19,4.824999999999999,380,73472.08,88.89,92.35,Cash,-5.09,Male,Rural,36-45,181.38
D08696,8,4.5200000000000005,384,79889.67,80.84,80.92,Cash,4.119999999999999,Male,Urban,36-45,172.6
D08697,1,4.6850000000000005,361,48718.12,87.68,80.16,Digital,2.2,Male,Semi-Urban,36-45,168.92
D08698,13,4.005,272,55851.16,96.18,67.24,Digital,0.08999999999999986,Male,Rural,18-25,149.48
D08699,16,5.04,466,42175.1,90.24,77.71,Mixed,-6.3100000000000005,Other,Urban,26-35,180.38
D08700,0,4.39,322,68580.31,87.37,79.46,Mixed,3.45,Male,Urban,36-45,164.8
D08701,8,5.2,222,51099.77,88.4,90.62,Mixed,-2.88,Male,Semi-Urban,18-25,178.51
D08702,19,5.085,368,106887.46,85.2,91.81,Mixed,-2.6500000000000004,Male,Rural,46-60,195.12
D08703,20,4.6,328,51415.2,94.82,75.51,Cash,-7.01,Male,Rural,26-35,166.52
D08704,18,4.63,392,62943.77,90.84,73.55,Cash,-6.66,Male,Urban,36-45,171.82
D08705,3,3.595,388,58359.81,88.91,62.13,Digital,3.74,Male,Urban,18-25,142.64
D08706,7,5.175,114,61744.59,85.83,80.37,Cash,-2.62,Male,Urban,36-45,174.3
D08707,12,3.8,54,92134.09,88.13,93.21,Cash,-1.6500000000000004,Male,Urban,46-60,147.39
D08708,3,4.355,333,57509.22,92.5,89.09,Cash,4.83,Male,Urban,36-45,163.81
D08709,8,5.0,466,69219.41,89.11,75.21,Digital,2.79,Male,Urban,46-60,185.59
D08710,8,5.2,416,62780.55,91.16,93.26,Cash,0.6500000000000004,Male,Urban,26-35,190.0
D08711,17,5.425,189,72790.48000000001,95.58,75.51,Digital,-5.38,Male,Urban,60+,187.05
D08712,11,4.735,451,59579.81,85.62,86.82,Digital,-0.6900000000000004,Male,Semi-Urban,46-60,177.18
D08713,9,4.925,177,65079.51,88.61,89.29,Digital,1.4500000000000002,Other,Urban,46-60,173.16
D08714,10,4.63,80,51595.89,85.93,71.95,Digital,3.5999999999999996,Female,Urban,26-35,155.53
D08715,6,4.03,340,91326.1,90.51,81.08,Digital,4.99,Female,Urban,36-45,162.92
D08716,8,4.28,312,39179.020000000004,89.94,77.76,Cash,-1.63,Male,Urban,18-25,154.43
D08717,5,3.935,392,89963.44,93.73,78.28,Mixed,1.3199999999999998,Female,Urban,36-45,162.35
D08718,18,5.08,145,94168.23,91.73,84.23,Mixed,-4.68,Male,Rural,18-25,182.74
D08719,15,4.735,163,73070.56,86.14,70.23,Digital,-0.4299999999999997,Male,Urban,26-35,166.62
D08720,14,4.779999999999999,439,58251.95,94.25,86.42,Cash,-2.2800000000000002,Female,Rural,26-35,178.72
D08721,6,4.92,146,60587.35,100.0,92.3,Digital,2.1799999999999997,Male,Semi-Urban,18-25,172.83
D08722,15,4.975,357,80126.14,85.75,89.03,Digital,-3.72,Female,Rural,18-25,184.9
D08723,4,4.859999999999999,439,66217.05,83.22,63.59,Digital,3.6900000000000004,Male,Urban,60+,177.64
D08724,15,5.375,353,80346.38,99.36,74.29,Mixed,-5.83,Male,Semi-Urban,18-25,194.63
D08725,0,4.18,479,44850.04,91.41,84.02,Mixed,6.06,Male,Urban,36-45,161.19
D08726,18,4.2,91,69868.72,82.75,100.0,Mixed,-0.8699999999999992,Female,Semi-Urban,26-35,153.52
D08727,4,4.369999999999999,143,51878.66,94.67,87.69,Mixed,0.98,Male,Semi-Urban,36-45,155.29
D08728,6,4.57,318,62216.63,96.68,70.99,Cash,-2.16,Male,Urban,46-60,167.67
D08729,18,5.12,386,38000.0,88.65,84.61,Digital,-5.12,Male,Semi-Urban,26-35,178.93
D08730,4,4.89,90,34733.19,84.27,98.35,Cash,3.6799999999999997,Female,Semi-Urban,26-35,161.93
D08731,16,4.470000000000001,378,42858.72,84.53,81.48,Digital,-3.1100000000000003,Male,Urban,60+,162.49
D08732,7,4.185,71,44429.03,88.43,77.78,Digital,2.4299999999999997,Female,Rural,26-35,143.5
D08733,0,5.0,448,60672.79,82.44,78.33,Cash,4.45,Male,Semi-Urban,26-35,182.2
D08734,1,4.655,144,23235.49,90.91,75.56,Cash,5.96,Female,Urban,26-35,152.91
D08735,14,4.989999999999999,127,87493.52,83.51,79.18,Mixed,-2.5300000000000002,Male,Urban,36-45,176.11
D08736,19,5.085,183,45709.82,87.65,50.99,Digital,-4.44,Male,Urban,26-35,166.67
D08737,17,4.984999999999999,243,70513.81,92.59,74.06,Digital,-3.05,Female,Rural,26-35,176.97
D08738,10,4.66,229,59108.58,100.0,67.74,Digital,0.2400000000000002,Male,Rural,36-45,165.6
D08739,9,4.444999999999999,422,66306.88,83.79,87.79,Digital,-0.2699999999999996,Male,Semi-Urban,60+,170.32
D08740,3,4.355,279,55547.37,94.5,63.57,Digital,3.2699999999999996,Male,Urban,18-25,157.63
D08741,4,5.1,287,57665.77,90.61,86.59,Cash,2.95,Female,Semi-Urban,60+,179.98
D08742,3,5.075,459,71731.43,85.76,65.54,Digital,1.7599999999999998,Female,Urban,36-45,185.86
D08743,12,5.17,63,58875.14,80.48,80.46,Digital,0.8300000000000001,Female,Urban,36-45,170.63
D08744,12,4.77,376,65254.12,89.11,82.15,Digital,-1.8499999999999996,Male,Semi-Urban,36-45,176.29
D08745,17,5.155,478,89331.66,89.03,71.62,Cash,-2.33,Female,Rural,60+,194.43
D08746,1,3.955,193,66374.64,85.63,98.66,Digital,4.31,Male,Semi-Urban,18-25,150.83
D08747,15,5.275,100,60736.11,91.23,85.22,Digital,-2.5599999999999996,Female,Urban,36-45,177.53
D08748,0,4.4,467,59268.35,92.35,50.86,Cash,6.03,Male,Urban,18-25,164.98
D08749,18,4.96,415,52976.71,98.52,90.8,Mixed,-4.69,Female,Urban,18-25,182.24
D08750,8,4.74,409,57287.81,87.86,68.89,Mixed,1.1900000000000004,Male,Rural,26-35,172.69
D08751,2,4.4799999999999995,391,40739.93,94.05,79.68,Cash,2.57,Female,Urban,36-45,163.88
D08752,6,4.970000000000001,418,55880.86,90.51,74.67,Digital,1.3399999999999999,Male,Semi-Urban,60+,179.72
D08753,9,5.225,357,77518.4,94.11,75.6,Digital,1.67,Female,Rural,26-35,189.74
D08754,0,4.84,227,29475.7,92.49,66.67,Digital,6.96,Male,Urban,46-60,161.32
D08755,9,4.755,438,69362.22,85.94,68.14,Digital,-4.15,Male,Urban,36-45,176.85
D08756,20,4.57,426,92587.44,92.89,72.26,Mixed,-7.37,Female,Urban,26-35,179.21
D08757,8,4.72,107,57364.44,89.05,82.36,Mixed,1.92,Male,Semi-Urban,36-45,162.33
D08758,14,4.819999999999999,464,75257.01000000001,89.36,77.53,Digital,-2.7199999999999998,Female,Urban,36-45,182.91
D08759,14,5.18,460,72678.08,87.55,96.02,Cash,-2.9400000000000004,Male,Semi-Urban,36-45,193.61
D08760,2,4.29,387,44052.41,94.86,48.18,Digital,6.81,Female,Urban,60+,155.2
D08761,4,4.239999999999999,357,74060.82,92.13,83.13,Digital,6.6,Male,Semi-Urban,26-35,165.08
D08762,8,4.82,99,80815.96,83.75,75.13,Digital,-0.9199999999999999,Female,Urban,18-25,168.5
D08763,8,5.07,65,68609.34,86.32,80.01,Cash,-2.9,Male,Rural,18-25,171.45
D08764,6,4.71,362,67404.14,94.43,79.21,Digital,3.2800000000000002,Female,Semi-Urban,36-45,175.13
D08765,11,5.165,130,63051.79,88.14,90.98,Cash,-1.0199999999999996,Female,Urban,26-35,176.96
D08766,8,4.19,439,66160.69,97.35,81.47,Digital,-3.11,Female,Urban,26-35,165.67
D08767,5,4.815,200,74828.98,86.23,82.71,Digital,2.1799999999999997,Male,Urban,36-45,172.42
D08768,1,4.015000000000001,84,34163.19,98.71,76.02,Digital,7.41,Male,Rural,46-60,138.49
D08769,8,5.2,169,60041.06,96.0,79.96,Cash,-1.58,Male,Rural,26-35,178.16
D08770,16,5.4,99,77178.85,82.71,85.93,Digital,-1.1900000000000004,Male,Urban,26-35,183.55
D08771,0,4.65,108,48731.85,84.4,87.8,Digital,4.94,Female,Rural,36-45,158.58
D08772,18,4.31,175,83231.01999999999,89.48,85.19,Digital,-2.24,Male,Semi-Urban,26-35,161.76
D08773,5,4.075,307,55045.27,82.92,94.91,Digital,1.92,Male,Semi-Urban,36-45,154.59
D08774,4,5.1,370,86584.55,100.0,57.26,Digital,1.7000000000000002,Male,Rural,36-45,187.54
D08775,1,4.065,112,34020.67,85.57,89.46,Digital,3.8499999999999996,Male,Rural,18-25,140.86
D08776,8,4.9,356,81843.85,89.76,66.4,Mixed,1.5300000000000002,Female,Semi-Urban,26-35,180.62
D08777,13,5.325,494,77612.95999999999,89.18,84.21,Cash,-4.2,Male,Semi-Urban,18-25,198.3
D08778,3,4.615,376,58470.73,88.66,90.01,Digital,1.4300000000000002,Male,Rural,36-45,171.83
D08779,3,4.095,495,63673.79,92.45,56.35,Cash,1.0,Male,Semi-Urban,36-45,160.41
D08780,20,4.29,188,60686.74,91.63,78.27,Cash,-6.79,Male,Urban,18-25,155.43
D08781,14,5.0,262,57296.07,97.97,66.27,Digital,-1.2699999999999996,Male,Urban,26-35,174.44
D08782,7,4.234999999999999,487,61508.08,87.62,81.81,Digital,-1.27,Female,Rural,26-35,166.15
D08783,3,4.575,361,75094.27,91.28,85.81,Cash,6.34,Male,Semi-Urban,18-25,174.15
D08784,15,4.445,423,98040.51,98.47,91.19,Mixed,-0.3200000000000003,Male,Urban,36-45,181.0
D08785,20,4.76,150,74145.14,91.41,75.28,Mixed,-2.42,Male,Urban,26-35,168.54
D08786,3,4.345,270,46573.31,87.28,84.47,Mixed,4.55,Male,Urban,36-45,156.83
D08787,15,4.775,422,60046.42,87.03,100.0,Digital,-1.33,Female,Urban,26-35,179.32
D08788,11,4.4750000000000005,58,46544.11,90.54,79.19,Digital,-0.7699999999999996,Male,Rural,36-45,151.29
